Kategorie,Titel,Eingangsbereich-rollstuhlgerecht,Personenaufzug-rollstuhlgerecht,Personenaufzug-vorhanden,Toilette-rollstuhlgerecht,Strasse,PLZ,Ort,Oeffnungszeiten,Longitude,Latitude,Parkplatz-vorhanden,Parkplatz-vor-Einrichtung-vorhanden,Anzahl-Behindertenparkplaetze-v-Einrichtung,Hauseigener-Parkplatz-vorhanden,Anzahl-Behindertenparkplaetze-auf-hauseigenem-Parkplatz,Ort-hauseigener-Parkplatz,Stufen-bis-Eingang-vorhanden,Anzahl-der-Stufen-bis-Eingang,Hoehe-einer-Stufe-bis-Eingang-cm,Eingang-Handlauf-durchgehend-links-vorhanden,Eingang-Handlauf-durchgehend-rechts-vorhanden,Eingang-Farbliche-Markierung-erste-u-letzte-Stufe-vorhanden,Alternativer-Eingang-fuer-Rollstuhlfahrer-vorhanden,Ort-alternativer-Eingang-fuer-Rollstuhlfahrer,Rampe-vor-Eingang-vorhanden,Laenge-der-Rampe-cm,Hoehe-der-Rampe-cm,Breite-der-Rampe-cm,Rampe-Handlauf-durchgehend-links-vorhanden,Rampe-Handlauf-durchgehend-rechts-vorhanden,Rampe-Farbliche-Markierung-an-Beginn-u-Ende-der-Rampe-vorhanden,Eingang-Klingel-vorhanden,Eingang-Ort-der-Klingel,Eingang-Klingel-mit-Wechselsprechanlage-vorhanden,Eingang-Hoehe-oberster-Bedienknopf-von-Klingel-cm,Kleinste-Tuerbreite-bis-Erreichen-der-Einrichtung-cm,Tuerart-am-Eingang-Automatische-Tuer,Tuerart-am-Eingang-Halbautomatische-Tuer,Tuerart-am-Eingang-Drehtuer,Tuerart-am-Eingang-Schiebetuer,Tuerart-am-Eingang-Drehfluegeltuer,Tuerart-am-Eingang-Pendeltuer,Tuerart-am-Eingang-andere-Tuerart,Aufzug-in-der-Einrichtung-vorhanden,Anzahl-der-Stufen-bis-Aufzug-in-der-Einrichtung,Aufzug-Tuerbreite-cm,Stufen-bis-Aufzug-in-der-Einrichtung-vorhanden,Aufzug-Breite-Innenkabine-cm,Aufzug-Tiefe-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-in-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-außerhalb-cm,Aufzug-Ort-Aufenthaltsort-Aufzugsberechtigter,Toilette-in-der-Einrichtung-vorhanden,Toilette-mit-Piktogramm-als-Behindertentoilette-gekennzeichnet,Stufen-bis-Toilette-in-Einrichtung-vorhanden,Anzahl-Stufen-bis-Toilette-in-Einrichtung,Hoehe-der-Stufen-bis-Toilette-in-Einrichtung-cm,Stufen-bis-Toilette:-Handlauf-durchgehend-links-vorhanden,Stufen-bis-Toilette:-Handlauf-durchgehend-rechts-vorhanden,Stufen-bis-Toilette-Farbliche-Markierung-erste-u-letzte-Stufe,Tuerbreite-der-Toilettenkabine-cm,ToilettenTuer-von-außen-entriegelbar,Notklingel-in-Toilettenkabine-vorhanden,Hoehe-Notklingel-in-Toilettenkabine,Bewegungsflaeche-vor-WC-Tiefe-cm,Bewegungsflaeche-vor-WC-Breite-cm,Bewegungsflaeche-links-vom-WC:-Tiefe-cm,Bewegungsflaeche-links-vom-WC:-Breite-cm,Bewegungsflaeche-rechts-vom-WC:-Tiefe-cm,Bewegungsflaeche-rechts-vom-WC:-Breite-cm,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Fotozelle,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Hebelarm,Besondere-Hilfestellungen-f-Menschen-m-Hoerbehinderung-vorhanden,Besondere-Hilfestellungen-f-Menschen-m-Seebhind-Blinde-vorhanden,Allgemeine-Hilfestellungen-vor-Ort-vorhanden,Beschreibung-Hilfestellungen-vor-Ort,,,,,,,
Gesundheit,Aesculap-Apotheke,teilweise,nein,nein,nein,Landsberger Str. 50,4157,Leipzig,"Mo bis Fr: 8-18 Uhr, Sa: 8-12 Uhr",12.3645888,51.3713208,ja,ja,0,nein,0,,ja,1,"9,5",nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,rechts neben dem Eingang,ja,135,118,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Gesundheit,Albert-Schweitzer-Apotheke,vollständig,nein,nein,nein,Lidicestr. 5,4349,Leipzig,"Mo - Fr  7.30 - 18.30 Uhr
Sa         9.00 - 12.00 Uhr",12.4311622,51.3781443,ja,ja,0,nein,0,,ja,7,15,ja,ja,nein,ja,,ja,2020,100,125,ja,ja,nein,ja,rechts neben dem Eingang,nein,105,93,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Gesundheit,Apotheke Friedemann Schmidt,nein,nein,nein,nein,Yorckstr. 56,4159,Leipzig,"Mo - Fr  7.30 - 18.30 Uhr
Sa         8.00 - 12.00 Uhr",12.34148,51.3713,ja,ja,0,nein,0,,ja,7,16,ja,ja,nein,nein,,nein,0,0,0,nein,nein,nein,ja,neben der Tür zum Gesundheitszentrum,nein,120,90,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Rollstuhlfahrer  werden auch vor der Einrichtung bedient.,,,,,,,
Gesundheit,Apotheke im GLOBUS - Wachau,vollständig,nein,nein,nein,Nordstr. 1,4416,Markkleeberg (GG Wachau bei GLOBUS),Mo - Sa 08.00 - 21.00 Uhr,12.4274956,51.2835947,ja,ja,20,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,am Notdienstkasten / Außeneingang der Apotheke,nein,130,115,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,einseitig anfahrbares Behinderten-WC im GLOBUS-Markt,,,,,,,
Gesundheit,Apotheke im Hauptbahnhof,vollständig,nein,nein,nein,Willy-Brandt-Platz 5 ,4109,Leipzig,"Mo - Fr  6.00 -21.00 Uhr
Sa   8.00 - 18.00 Uhr",12.3811123,51.3442873,ja,ja,2,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,120,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Gesundheit,Apotheke im Kaufland,vollständig,nein,nein,nein,Paunsdorfer Allee 1,4329,Leipzig,"Mo - Fr  8.00 - 20.00 Uhr
Sa   8.00 - 16.00 Uhr",12.4762578,51.3486213,ja,ja,0,ja,15,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,am Eingang Parkplatz,ja,150,120,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Klingel für Behinderte am Eingang vom Parkplatz (Höhe des obersten Bedienknopfes 150 cm).,,,,,,,
Gesundheit,Apotheke Marienbrunn an der Märchenwiese,teilweise,nein,nein,nein,Zwickauer Str. 99a ,4277,Leipzig,,12.3969068,51.3058553,ja,nein,0,ja,1,,nein,0,0,nein,nein,nein,nein,,ja,110,13,200,nein,nein,nein,nein,,nein,0,86,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,,,,,,,,
Gesundheit,Apotheke Paunsdorf,vollständig,nein,nein,nein,Riesaer Str. 38,4328,Leipzig,"Mo - Fr  8.00 - 18.30 Uhr
Sa  8.00 - 12.00 Uhr",12.4461696,51.3460385,ja,ja,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,rechts neben der Tür,nein,0,100,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Gesundheit,ARKANA - Apotheke,nein,nein,nein,nein,Bautzmannstr. 6,4315,Leipzig,"Mo bis Fr: 8-18.30 Uhr, Sa: 9-12 Uhr",12.4173095,51.3443277,ja,ja,0,nein,0,,ja,4,17,nein,ja,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,110,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"Wenn nötig, bedient Apothekenpersonal vor der Tür.",,,,,,,
Gesundheit,Arnika - Apotheke,nein,nein,nein,nein,Holzhäuser Str. 81,4299,Leipzig,"Mo - Fr  7.30 - 19.00 Uhr;
Sa  8 - 13 Uhr",12.4210964,51.3195484,ja,nein,0,ja,0,,nein,0,0,nein,nein,nein,nein,,ja,90,18,145,nein,nein,ja,ja,rechts neben Eingangstür,nein,90,90,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"individuelle Betreuung, beratung, Bringedienst",,,,,,,
Gesundheit,Bahnhof-Apotheke Stötteritz,nein,nein,nein,nein,Schönbachstr. 78,4299,Leipzig,Mo bis Fr: 8-18 Uhr,12.41322,51.32428,ja,ja,0,nein,0,,ja,2,13,ja,ja,nein,nein,,nein,0,0,0,nein,nein,nein,ja,rechts neben dem Eingang,nein,160,105,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Apothekenpersonal möglich.,,,,,,,
Gesundheit,Brücken - Apotheke,vollständig,nein,nein,nein,Dieskaustr. 220,4249,Leipzig,"Mo bis Fr: 8-18.30 Uhr, Sa: 9-12 Uhr",12.32743,51.29984,ja,nein,0,ja,0,Rückseite des Hauses,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,im Bereitschaftsdienstkasten,ja,135,120,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Personal der Apotheke möglich.,,,,,,,
Gesundheit,Brunnen - Apotheke,vollständig,nein,nein,nein,Bornaische Str. 18,4277,Leipzig,"Mo - Fr   8.00 - 19.00 Uhr
Sa   8.30 - 12.30 Uhr",12.375507,51.3087717,ja,nein,0,ja,0,am Haus,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,110,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"Beratungsraum in der Apotheke, Bringedienst, 
Service-Telefon.",,,,,,,
Gesundheit,Carl-Schorlemmer-Apotheke,vollständig,nein,nein,nein,Karlsruher Str. 54,4209,Leipzig,"Mo - Fr  7.30 - 19.00 Uhr
Sa         8.00 - 12.00 Uhr",12.28096,51.31712,ja,ja,3,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,rechts neben der Eingangstür,nein,0,120,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"Hilfe wird gewährt. Behindertentoilette ist im Keller 
des Ärztehauses vorhanden.
Schlüssel in Physiotherapie oder beim Hausmeister 
erhältlich. Keller ist durch Aufzug mit Selbstbedienung 
zu erreichen.",,,,,,,
Gesundheit,Carola-Apotheke,nein,nein,nein,nein,Marktstr. 2-6,4177,Leipzig,,12.3338467,51.336623,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Gesundheit,Columbus Apotheke-International,vollständig,nein,nein,nein,Dresdner Str. 63,4317,Leipzig,"Mo bis Fr: 8-18.30 Uhr, Sa: 9-12 Uhr
Notdienst nach Plan von 8-21 Uhr",12.40435,51.33856,nein,nein,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,Rechts neben der Tür,nein,105,109,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,ja,ja,ja,Hilfe durch Personal möglich.,,,,,,,
Gesundheit,Delphin - Apotheke,nein,nein,nein,nein,Lützowstr. 44,4157,Leipzig,"Mo - Fr  8.00 - 18.30 Uhr
Sa         9.00 - 12.00 Uhr",12.3761827,51.3646548,ja,ja,0,nein,0,,ja,3,15,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,neben der Tür,nein,153,90,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"Kunde wird bei benötigter Hilfe auch zu Hause 
bedient.",,,,,,,
Gesundheit,Einhorn-Apotheke,vollständig,nein,nein,nein,Jahnallee 40,4105,Leipzig,"Mo bis Fr: 8-18 Uhr, Sa: 9-12 Uhr",12.3584509,51.341923,ja,ja,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,am Nachtdienstschalter,ja,100,100,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe wird im Geschäft gewährt. Automatisch öffnende Tür,,,,,,,
Gesundheit,Falken - Apotheke,vollständig,nein,nein,nein,Eisenbahnstr. 99,4315,Leipzig,"Mo bis Fr: 8-18.30 Uhr, Sa: 8-12 Uhr",12.4095745,51.3455112,ja,ja,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,neben dem Eingang,ja,120,97,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Gesundheit,Flora-Apotheke,nein,nein,nein,nein,Merseburger Str. 92,4177,Leipzig,Mo - Fr  8.00 - 18.30 Uhr, Sa  8.00 - 12.00 Uhr,12.3274801,51.3376507,nein,nein,0,nein,0,,nein,7,16,ja,ja,nein,ja,nebentür,nein,0,0,0,nein,nein,nein,ja,links außen vor der links außen vor der Tür,ja,140,100,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,nein,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe bei der Verkäuferin.,,,,,,
Gesundheit,Galenus-Apotheke,nein,nein,nein,nein,Zschochersche Str. 16,4229,Leipzig,"Mo, Mi, Fr   8.00 -18.30 Uhr
Di, Do    8.00 - 19.30 Uhr
Sa    8.00 - 12.00 Uhr",12.3384235,51.3321593,ja,nein,0,ja,0,im Hinterhof,ja,2,16,ja,ja,nein,nein,,nein,0,0,0,nein,nein,nein,ja,Notdienstklingel an der Eingangstür,nein,140,120,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Apothekenpersonal ist möglich.,,,,,,,
Gesundheit,Greif - Apotheke,vollständig,nein,nein,nein,Riebeckstr. 9 - 11,4317,Leipzig,"Mo - Fr: 8-18.30 Uhr,
Sa: 8-12 Uhr",12.4058232,51.3311864,nein,nein,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,180,ja,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Personal der Apotheke möglich.,,,,,,,
Gesundheit,Händel - Apotheke,vollständig,nein,nein,nein,Wurzner Str. 151,4318,Leipzig,"Mo - Fr   7.30 - 20.00 Uhr
Sa   8.00 - 16.00 Uhr",12.42743,51.34387,ja,ja,0,ja,1,Hinter der Apotheke,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,am Nachtdienstkasten,ja,90,150,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja," Wenn erwünscht, auch Hauslieferung der Medikamente 
nach telefonischer Vereinbarung möglich (kostenfrei).",,,,,,,
Gesundheit,Hegel - Apotheke,vollständig,nein,nein,nein,Eisenbahnstr. 33,4315,Leipzig,"Mo - Fr  8.00 - 18.30 Uhr
Sa         9.00 - 12.00 Uhr",12.3998067,51.3460258,nein,nein,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,rechts neben dem Eingang,nein,0,95,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Gesundheit,Hirsch - Apotheke,teilweise,nein,nein,nein,Zschampertaue 2 /Eingang Miltitzer Allee,4207,Leipzig,"Mo - Fr  8.00 - 19.00 Uhr
Sa         8.00 - 13.00 Uhr",12.2660124,51.31113,ja,ja,0,nein,0,,nein,0,0,nein,nein,nein,ja,,ja,70,"6,5",215,nein,nein,nein,ja,vor der Tür,ja,0,108,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"Hilfe für besorgte Eltern:
Referenzapotheke ""Sucht""-Untersuchung von Verdachtsproben",,,,,,,
Gesundheit,Johannis Apotheke,vollständig,nein,nein,nein,Dresdner Str. 26,4317,Leipzig,"Mo - Fr  8.00 - 18.30 Uhr
Sa   8.00 - 12.00 Uhr",12.3957015,51.338942,nein,nein,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,rechts neben der Eingangstür,ja,116,165,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Gesundheit,Jupiter - Apotheke,vollständig,nein,nein,nein,Jupiterstr. 44a,4205,Leipzig,"Mo bis Fr: 8-18.30 Uhr, Sa: 8-12 Uhr",12.27141,51.32175,ja,ja,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,Nacht-Notdienstklingel links neben dem Eingang,nein,111,96,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Apothekenpersonal möglich.,,,,,,,
Gesundheit,Kopernikus - Apotheke,vollständig,nein,nein,nein,Jupiterstr. 48,4205,Leipzig,"Mo bis Fr: 8-18.30 Uhr, Sa: 8-12 Uhr",12.2696481,51.3212981,ja,ja,0,ja,0,Hinter der Einrichtung,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,Nacht-Notdienstklingel links neben dem Eingang,nein,108,92,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Apothekenpersonal möglich.,,,,,,,
Gesundheit,Körner - Apotheke,nein,nein,nein,nein,Dieskaustr. 51,4129,Leipzig,"Mo - Fr   8.00 - 18.00 Uhr
Sa          8.00 - 12.00 Uhr",12.3261867,51.3156028,ja,ja,0,nein,0,,ja,4,20,ja,ja,nein,nein,,nein,0,0,0,nein,nein,nein,ja,um die Ecke am 5. Fenster,nein,155,82,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Apotheker möglich.,,,,,,,
Gesundheit,Liebig - Apotheke,vollständig,nein,nein,nein,Windmühlenstr. 41,4107,Leipzig,"Mo - Fr   8.00 - 18.30 Uhr
Sa  8.00 - 12.00 Uhr",12.3807555,51.3316227,ja,ja,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,90,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Apothekenpersonal möglich.,,,,,,,
Gesundheit,Linden - Apotheke am Westplatz,nein,nein,nein,nein,Friedrich-Ebert-Str. 33,4109,Leipzig,"Mo - Fr: 8-18.30 Uhr, 
Sa: 8.30-12.30 Uhr",12.3638634,51.3375179,nein,nein,0,nein,0,,ja,5,16,ja,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,rechts neben der Eingangstür,nein,150,137,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Apothekenpersonal möglich.,,,,,,,
Gesundheit,Merkur-Apotheke,vollständig,ja,nein,nein,Lützner Str. 145,4179,Leipzig,"Mo - Do  7.30 - 19.00 Uhr
Fr            7.30 - 18.30 Uhr
Sa           8.00 - 12.00 Uhr",12.3158155,51.329983,ja,ja,0,ja,0,Tiefgarage,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,am Haupteingang,ja,120,120,ja,nein,nein,nein,nein,nein,nein,ja,0,95,nein,120,150,95,95,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"Hilfe wird im Rahmen der allgemeinen Kundenzu-
wendung gewährt. Behindertentoiletten sind in den 
Arztpraxen über der Apotheke vorhanden.",,,,,,,
Gesundheit,Minerva - Apotheke,nein,nein,nein,nein,Georg-Schumann-Str. 365,4159,Leipzig,"Mo - Fr  8.00 - 18.30 Uhr;
Sa 9 - 12 Uhr",12.3209285,51.3751937,nein,nein,0,nein,0,,ja,3,12,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,rechts neben der Tür,nein,175,100,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Klingel rechts neben der Tür in 175 cm Höhe,,,,,,,
Gesundheit,Paracelsus - Apotheke,nein,nein,nein,nein,Coppistr. 79,4157,Leipzig,"Mo - Fr  8.00 - 18.00 Uhr
Sa          8.00 - 12.00 Uhr",12.3705963,51.3670249,ja,ja,0,nein,0,,ja,2,"12,5",ja,ja,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,107,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Apothekenpersonal möglich.,,,,,,,
Gesundheit,Phönix-Apotheke,vollständig,nein,ja,nein,Mockauer Str. 123,4357,Leipzig,"Mo - Fr  7.30 - 18.30 Uhr
Sa         8.00 - 13.00 Uhr
(Bereitschaftsdienst über Hintereingang LMC)",12.4123527,51.3755668,ja,ja,2,ja,3,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,250,nein,nein,nein,nein,nein,nein,nein,ja,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Gesundheit,Richard-Wagner-Apotheke,teilweise,nein,nein,nein,Ratzelstr. 14,4207,Leipzig,"Mo - Fr  8.00 - 18.00 Uhr
Sa   9.00 - 12.00 Uhr",12.3076847,51.315218,nein,nein,0,nein,0,,ja,1,12,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,rechts neben der Tür,ja,167,140,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Apothekenpersonal möglich.,,,,,,,
Gesundheit,Rosen - Apotheke,vollständig,nein,nein,nein,Könneritzstr. 51,4229,Leipzig,"Mo - Fr   8.00 - 19.00 Uhr
Sa   8.00 - 13.00 Uhr",12.34421,51.32388,ja,ja,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,am Eingangsbereich,ja,0,120,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"Hilfe durch Apothekenpersonal und Hausbelieferung
möglich.",,,,,,,
Gesundheit,Scheffel-Apotheke,teilweise,nein,nein,nein,Bästleinstr. 6,4347,Leipzig,"Mo- Fr  8.00-18.00 Uhr
Sa   9.00 - 12.00 Uhr",12.42331,51.35429,ja,ja,2,nein,0,,nein,0,0,nein,nein,nein,ja,,ja,2500,200,150,nein,nein,nein,nein,,nein,0,150,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"Hilfe durch Personal der Apotheke und Zustellung 
der Medikamente möglich.",,,,,,,
Gesundheit,Schlehen - Apotheke,vollständig,nein,nein,nein,Schlehenweg 28a,4329,Leipzig,"Mo bis Fr: 7.30 -18.30 Uhr, Sa: 8-12 Uhr",12.46362,51.35331,ja,ja,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,100,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Hilfe durch Personal der Apotheke möglich.,,,,,,,
